선수명,생년월일,신장/체중,입단계약금,지명순위,등번호,포지션,경력,연봉,입단년도,playerId,type,날짜,상대팀,출장구분,결과,ERA,TBF,IP,H,HR,BB,HBP
로건,,,,,,,,,,55912,daily,04.29,KIA,선발,패,9.00,25,5,7,0,4,0
로건,,,,,,,,,,55912,daily,05.05,KT,선발,승,0.00,26,7,3,0,2,0
로건,,,,,,,,,,55912,daily,05.11,두산,선발,승,1.80,23,5,4,0,3,0
로건,,,,,,,,,,55912,daily,05.17,키움,선발,,0.00,25,6,4,0,1,0
로건,,,,,,,,,,55912,daily,05.23,두산,선발,,1.29,29,7,7,0,2,0
로건,,,,,,,,,,55912,daily,05.29,SSG,선발,패,9.64,24,4 2/3,7,0,3,1
로건,,,,,,,,,,55912,daily,06.04,LG,선발,승,3.00,28,6,6,0,4,0
신민혁,1999년 02월 04일,184cm/95kg,,18 NC 2차 5라운드 49순위,18,투수(우투우타),,18000만원,,68902,info,,,,,,,,,,,
신민혁,,,,,,,,,,68902,daily,03.26,삼성,선발,승,3.60,18,5,2,0,1,0
신민혁,,,,,,,,,,68902,daily,04.06,키움,선발,,3.60,21,5,3,0,2,1
신민혁,,,,,,,,,,68902,daily,04.12,롯데,선발,패,3.60,23,5,7,0,2,0
신민혁,,,,,,,,,,68902,daily,04.22,LG,선발,,4.76,24,5 2/3,5,1,2,0
신민혁,,,,,,,,,,68902,daily,04.27,삼성,선발,패,6.75,20,4,6,2,2,0
신민혁,,,,,,,,,,68902,daily,05.03,롯데,선발,,16.20,10,1 2/3,4,0,1,0
신민혁,,,,,,,,,,68902,daily,05.10,두산,선발,,4.50,25,6,8,1,0,0
신민혁,,,,,,,,,,68902,daily,05.15,SSG,선발,패,5.06,21,5 1/3,6,1,0,0
신민혁,,,,,,,,,,68902,daily,05.21,한화,선발,승,3.00,23,6,4,0,1,0
신민혁,,,,,,,,,,68902,daily,05.27,SSG,선발,,1.50,21,6,3,0,0,0
목지훈,2004년 05월 11일,181cm/83kg,,23 NC 4라운드 34순위,20,투수(우투우타),,3000만원,,53973,info,,,,,,,,,,,
목지훈,,,,,,,,,,53973,daily,03.27,삼성,선발,,9.00,19,4,4,1,3,0
목지훈,,,,,,,,,,53973,daily,04.08,KT,선발,패,7.36,19,3 2/3,4,0,4,0
목지훈,,,,,,,,,,53973,daily,04.25,삼성,선발,,12.00,17,3,4,1,5,0
목지훈,,,,,,,,,,53973,daily,05.07,KT,선발,승,1.80,18,5,3,1,0,0
목지훈,,,,,,,,,,53973,daily,05.14,SSG,선발,승,1.80,20,5,3,0,4,0
목지훈,,,,,,,,,,53973,daily,05.20,한화,선발,패,6.00,27,6,6,1,3,1
목지훈,,,,,,,,,,53973,daily,05.28,SSG,선발,패,13.50,18,2 2/3,6,1,4,0
목지훈,,,,,,,,,,53973,daily,06.03,LG,선발,패,14.73,22,3 2/3,7,1,3,1
김녹원,2003년 05월 17일,182cm/88kg,,22 NC 2차 3라운드 30순위,22,투수(우투우타),,3000만원,,52995,info,,,,,,,,,,,
김녹원,,,,,,,,,,52995,daily,05.04,롯데,선발,,12.00,16,3,4,0,3,0
김녹원,,,,,,,,,,52995,daily,05.11,두산,구원,홀,0.00,4,1,1,0,0,0
김녹원,,,,,,,,,,52995,daily,05.17,키움,구원,,2.25,16,4,2,0,2,0
김녹원,,,,,,,,,,52995,daily,05.22,한화,선발,,5.06,22,5 1/3,3,1,3,0
김녹원,,,,,,,,,,52995,daily,05.31,한화,선발,,4.15,20,4 1/3,4,0,3,0
김녹원,,,,,,,,,,52995,daily,06.06,삼성,선발,패,9.00,24,5,7,2,2,0
최성영,1997년 04월 28일,180cm/85kg,,16 NC 2차 2라운드 13순위,26,투수(좌투좌타),,8000만원,,66920,info,,,,,,,,,,,
최성영,,,,,,,,,,66920,daily,03.25,삼성,선발,패,27.00,11,1 2/3,5,1,2,0
최성영,,,,,,,,,,66920,daily,04.05,키움,구원,승,0.00,6,1 2/3,0,0,1,0
최성영,,,,,,,,,,66920,daily,04.06,키움,구원,홀,0.00,2,2/3,0,0,0,0
최성영,,,,,,,,,,66920,daily,04.11,롯데,구원,,0.00,14,4,4,0,0,0
최성영,,,,,,,,,,66920,daily,04.19,한화,구원,,-,3,0,3,1,0,0
최성영,,,,,,,,,,66920,daily,04.22,LG,구원,홀,0.00,1,1/3,0,0,0,0
최성영,,,,,,,,,,66920,daily,04.23,LG,구원,,0.00,2,1/3,1,0,0,0
최성영,,,,,,,,,,66920,daily,04.24,LG,구원,,-,1,0,1,0,0,0
최성영,,,,,,,,,,66920,daily,04.26,삼성,구원,,0.00,3,2/3,0,0,0,0
최성영,,,,,,,,,,66920,daily,05.02,롯데,선발,,3.60,19,5,4,0,1,0
최성영,,,,,,,,,,66920,daily,05.11,두산,선발,승,3.60,21,5,5,0,1,1
최성영,,,,,,,,,,66920,daily,05.17,키움,선발,패,4.50,17,4,5,1,1,0
최성영,,,,,,,,,,66920,daily,05.25,두산,선발,,9.00,14,2,3,0,5,0
최성영,,,,,,,,,,66920,daily,06.05,LG,구원,,0.00,7,1 2/3,2,0,1,0
류진욱,1996년 10월 10일,189cm/88kg,,15 NC 2차 2라운드 21순위,41,투수(우투우타),,13500만원,,65949,info,,,,,,,,,,,
류진욱,,,,,,,,,,65949,daily,03.23,KIA,구원,세,9.00,4,1,1,1,0,0
류진욱,,,,,,,,,,65949,daily,03.26,삼성,구원,,18.00,5,1,2,1,0,0
류진욱,,,,,,,,,,65949,daily,03.28,LG,구원,,9.00,6,1,2,0,1,0
류진욱,,,,,,,,,,65949,daily,04.05,키움,구원,세,0.00,4,1,0,0,0,1
류진욱,,,,,,,,,,65949,daily,04.11,롯데,구원,,9.00,5,1,1,0,1,0
류진욱,,,,,,,,,,65949,daily,04.13,롯데,구원,세,0.00,5,1 1/3,1,0,0,0
류진욱,,,,,,,,,,65949,daily,04.20,한화,구원,,0.00,4,2/3,1,0,1,0
류진욱,,,,,,,,,,65949,daily,04.22,LG,구원,승,9.00,6,1,2,1,1,0
류진욱,,,,,,,,,,65949,daily,04.24,LG,구원,세,0.00,4,1,1,0,0,0
류진욱,,,,,,,,,,65949,daily,04.30,KIA,구원,,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.03,롯데,구원,,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.04,롯데,구원,세,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.06,KT,구원,세,0.00,4,1 1/3,1,0,0,0
류진욱,,,,,,,,,,65949,daily,05.10,두산,구원,,5.40,8,1 2/3,1,1,2,0
류진욱,,,,,,,,,,65949,daily,05.11,두산,구원,세,0.00,5,1,1,0,1,0
류진욱,,,,,,,,,,65949,daily,05.14,SSG,구원,세,0.00,4,1,1,0,0,0
류진욱,,,,,,,,,,65949,daily,05.17,키움,구원,세,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.18,키움,구원,,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.21,한화,구원,세,0.00,5,1,2,0,0,0
류진욱,,,,,,,,,,65949,daily,05.22,한화,구원,세,0.00,3,1,0,0,0,0
류진욱,,,,,,,,,,65949,daily,05.24,두산,구원,,0.00,4,1,1,0,1,0
류진욱,,,,,,,,,,65949,daily,05.27,SSG,구원,,0.00,5,1,1,0,1,0
류진욱,,,,,,,,,,65949,daily,05.31,한화,구원,패,-,5,0,3,0,2,0
류진욱,,,,,,,,,,65949,daily,06.04,LG,구원,세,9.00,5,1,1,1,1,0
손주환,2002년 01월 05일,177cm/85kg,,24 NC 6라운드 55순위,46,투수(우투우타),,3000만원,,54904,info,,,,,,,,,,,
손주환,,,,,,,,,,54904,daily,03.23,KIA,구원,홀,0.00,1,1/3,0,0,0,0
손주환,,,,,,,,,,54904,daily,03.27,삼성,구원,승,0.00,5,1 1/3,0,0,1,0
손주환,,,,,,,,,,54904,daily,03.29,LG,구원,,0.00,3,1,0,0,0,0
손주환,,,,,,,,,,54904,daily,04.06,키움,구원,,0.00,3,1,0,0,0,0
손주환,,,,,,,,,,54904,daily,04.10,KT,구원,,0.00,4,1,0,0,0,0
손주환,,,,,,,,,,54904,daily,04.11,롯데,구원,,0.00,2,1/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,04.13,롯데,구원,승,0.00,11,3,1,0,1,0
손주환,,,,,,,,,,54904,daily,04.19,한화,구원,,0.00,1,1/3,0,0,0,0
손주환,,,,,,,,,,54904,daily,04.20,한화,구원,,0.00,4,1 2/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,04.22,LG,구원,홀,0.00,1,1/3,0,0,0,0
손주환,,,,,,,,,,54904,daily,04.23,LG,구원,,0.00,6,1 2/3,0,0,1,0
손주환,,,,,,,,,,54904,daily,04.25,삼성,구원,패,27.00,6,1,2,1,1,0
손주환,,,,,,,,,,54904,daily,04.27,삼성,구원,,27.00,4,2/3,1,0,1,0
손주환,,,,,,,,,,54904,daily,04.29,KIA,구원,,54.00,3,1/3,1,0,1,0
손주환,,,,,,,,,,54904,daily,05.03,롯데,구원,승,0.00,10,2 2/3,2,0,0,0
손주환,,,,,,,,,,54904,daily,05.07,KT,구원,,0.00,4,1/3,2,0,1,0
손주환,,,,,,,,,,54904,daily,05.10,두산,구원,,-,1,0,0,0,1,0
손주환,,,,,,,,,,54904,daily,05.14,SSG,구원,,0.00,3,1,0,0,0,0
손주환,,,,,,,,,,54904,daily,05.17,키움,구원,승,0.00,3,2/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,05.21,한화,구원,홀,0.00,3,1,0,0,0,0
손주환,,,,,,,,,,54904,daily,05.22,한화,구원,,0.00,2,1/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,05.24,두산,구원,홀,0.00,5,1,0,0,2,0
손주환,,,,,,,,,,54904,daily,05.25,두산,구원,,0.00,7,1 2/3,1,0,1,0
손주환,,,,,,,,,,54904,daily,05.27,SSG,구원,,0.00,3,2/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,05.29,SSG,구원,,0.00,4,1 1/3,0,0,0,0
손주환,,,,,,,,,,54904,daily,05.31,한화,구원,,6.75,6,1 1/3,3,1,0,0
손주환,,,,,,,,,,54904,daily,06.01,한화,구원,승,6.75,6,1 1/3,1,0,0,0
손주환,,,,,,,,,,54904,daily,06.05,LG,구원,,0.00,5,1 2/3,0,0,0,0
김진호,1998년 06월 07일,183cm/90kg,,17 NC 2차 2라운드 18순위,54,투수(우투우타),,5000만원,,67954,info,,,,,,,,,,,
김진호,,,,,,,,,,67954,daily,03.26,삼성,구원,,0.00,7,2,1,0,0,0
김진호,,,,,,,,,,67954,daily,03.27,삼성,구원,홀,0.00,4,2/3,0,0,2,0
김진호,,,,,,,,,,67954,daily,04.04,키움,구원,,27.00,3,1/3,1,1,1,0
김진호,,,,,,,,,,67954,daily,04.06,키움,구원,,0.00,3,1,0,0,1,0
김진호,,,,,,,,,,67954,daily,04.09,KT,구원,,0.00,3,1,0,0,0,0
김진호,,,,,,,,,,67954,daily,04.11,롯데,구원,,0.00,4,1 1/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,04.13,롯데,구원,홀,0.00,4,1,0,0,1,0
김진호,,,,,,,,,,67954,daily,04.20,한화,구원,,81.00,6,1/3,4,0,1,0
김진호,,,,,,,,,,67954,daily,04.22,LG,구원,홀,0.00,3,1,0,0,1,0
김진호,,,,,,,,,,67954,daily,04.23,LG,구원,,27.00,4,2/3,0,0,2,0
김진호,,,,,,,,,,67954,daily,04.25,삼성,구원,,0.00,5,1 2/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,04.27,삼성,구원,,9.00,6,1,2,1,1,0
김진호,,,,,,,,,,67954,daily,04.29,KIA,구원,,-,1,0,1,0,0,0
김진호,,,,,,,,,,67954,daily,05.03,롯데,구원,,0.00,5,1,1,0,0,0
김진호,,,,,,,,,,67954,daily,05.05,KT,구원,,0.00,4,1,1,0,0,0
김진호,,,,,,,,,,67954,daily,05.07,KT,구원,홀,0.00,1,2/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,05.10,두산,구원,,0.00,3,2/3,0,0,0,1
김진호,,,,,,,,,,67954,daily,05.11,두산,구원,홀,0.00,4,1,0,0,0,1
김진호,,,,,,,,,,67954,daily,05.13,SSG,구원,홀,0.00,4,2/3,0,0,2,0
김진호,,,,,,,,,,67954,daily,05.15,SSG,구원,,0.00,2,2/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,05.17,키움,구원,,13.50,4,2/3,0,0,2,0
김진호,,,,,,,,,,67954,daily,05.22,한화,구원,승,0.00,4,1 1/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,05.25,두산,구원,,0.00,3,1,0,0,1,0
김진호,,,,,,,,,,67954,daily,05.27,SSG,구원,,0.00,3,1,0,0,0,0
김진호,,,,,,,,,,67954,daily,05.29,SSG,구원,,0.00,5,1,1,0,1,0
김진호,,,,,,,,,,67954,daily,05.31,한화,구원,,0.00,1,1/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,06.01,한화,구원,,0.00,4,1 1/3,0,0,0,0
김진호,,,,,,,,,,67954,daily,06.04,LG,구원,,13.50,5,2/3,3,0,0,0
한재승,2001년 11월 21일,180cm/90kg,,21 NC 2차 4라운드 36순위,55,투수(우투우타),,7500만원,,51994,info,,,,,,,,,,,
한재승,,,,,,,,,,51994,daily,03.25,삼성,구원,,0.00,6,1 1/3,2,0,1,0
한재승,,,,,,,,,,51994,daily,03.28,LG,구원,패,13.50,4,2/3,1,0,2,0
한재승,,,,,,,,,,51994,daily,03.29,LG,구원,,0.00,4,1,1,0,0,0
한재승,,,,,,,,,,51994,daily,04.08,KT,구원,,0.00,1,2/3,0,0,0,0
한재승,,,,,,,,,,51994,daily,04.12,롯데,구원,,0.00,4,1,0,0,1,0
한재승,,,,,,,,,,51994,daily,04.13,롯데,구원,,-,2,0,1,0,1,0
한재승,,,,,,,,,,51994,daily,04.18,한화,구원,,6.75,6,1 1/3,1,0,1,0
한재승,,,,,,,,,,51994,daily,04.23,LG,구원,,0.00,5,2/3,0,0,3,0
한재승,,,,,,,,,,51994,daily,04.25,삼성,구원,,0.00,4,2/3,0,0,2,0
한재승,,,,,,,,,,51994,daily,04.26,삼성,구원,,18.00,7,1,5,0,0,0
한재승,,,,,,,,,,51994,daily,05.17,키움,구원,,0.00,5,1,1,0,1,0
한재승,,,,,,,,,,51994,daily,05.20,한화,구원,,0.00,6,2,0,0,0,0
한재승,,,,,,,,,,51994,daily,05.23,두산,구원,,0.00,3,2/3,0,0,1,0
한재승,,,,,,,,,,51994,daily,05.28,SSG,구원,,5.40,9,1 2/3,1,1,4,0
한재승,,,,,,,,,,51994,daily,05.30,한화,구원,,0.00,4,1,1,0,0,0
한재승,,,,,,,,,,51994,daily,06.01,한화,구원,,0.00,4,1,1,0,0,0
한재승,,,,,,,,,,51994,daily,06.03,LG,구원,,5.40,10,1 2/3,3,0,2,0
전사민,1999년 07월 06일,194cm/85kg,,19 NC 2차 2라운드 17순위,57,투수(우투우타),,3800만원,,69969,info,,,,,,,,,,,
전사민,,,,,,,,,,69969,daily,03.22,KIA,구원,패,108.00,5,1/3,2,0,2,0
전사민,,,,,,,,,,69969,daily,03.23,KIA,구원,홀,0.00,3,1,0,0,0,0
전사민,,,,,,,,,,69969,daily,03.26,삼성,구원,,0.00,4,1,0,0,0,0
전사민,,,,,,,,,,69969,daily,03.27,삼성,구원,홀,0.00,3,1,0,0,0,0
전사민,,,,,,,,,,69969,daily,04.05,키움,구원,홀,0.00,5,1 2/3,1,0,0,0
전사민,,,,,,,,,,69969,daily,04.06,키움,구원,승,0.00,6,1 1/3,2,0,0,0
전사민,,,,,,,,,,69969,daily,04.09,KT,구원,,27.00,4,2/3,1,1,1,0
전사민,,,,,,,,,,69969,daily,04.11,롯데,구원,패,9.00,5,1,1,0,0,1
전사민,,,,,,,,,,69969,daily,04.13,롯데,구원,홀,0.00,7,1 2/3,1,0,2,0
전사민,,,,,,,,,,69969,daily,04.20,한화,구원,,-,4,0,2,0,2,0
전사민,,,,,,,,,,69969,daily,04.22,LG,구원,,13.50,3,2/3,2,0,0,0
전사민,,,,,,,,,,69969,daily,04.24,LG,구원,홀,0.00,4,1,0,0,0,0
전사민,,,,,,,,,,69969,daily,04.27,삼성,구원,,13.50,9,1 1/3,4,0,1,0
전사민,,,,,,,,,,69969,daily,05.02,롯데,구원,패,54.00,5,1/3,3,0,0,1
전사민,,,,,,,,,,69969,daily,05.04,롯데,구원,승,0.00,3,2/3,1,0,0,0
전사민,,,,,,,,,,69969,daily,05.07,KT,구원,,4.50,9,2,3,1,0,0
전사민,,,,,,,,,,69969,daily,05.11,두산,구원,세,0.00,11,3,2,0,0,0
전사민,,,,,,,,,,69969,daily,05.14,SSG,구원,,0.00,3,1,0,0,0,0
전사민,,,,,,,,,,69969,daily,05.15,SSG,구원,,0.00,5,1,2,0,0,0
전사민,,,,,,,,,,69969,daily,05.17,키움,구원,,-,2,0,0,0,2,0
전사민,,,,,,,,,,69969,daily,05.23,두산,구원,,-,1,0,1,0,0,0
전사민,,,,,,,,,,69969,daily,05.25,두산,구원,패,0.00,9,2 1/3,3,0,1,0
전사민,,,,,,,,,,69969,daily,05.27,SSG,구원,,0.00,1,1/3,0,0,0,0
전사민,,,,,,,,,,69969,daily,05.28,SSG,구원,,13.50,12,2,4,0,1,0
배재환,1995년 02월 24일,186cm/95kg,,14 NC 2차 1라운드 1순위,61,투수(우투우타),,5500만원,,64995,info,,,,,,,,,,,
배재환,,,,,,,,,,64995,daily,04.18,한화,구원,,0.00,5,1 1/3,0,0,0,0
배재환,,,,,,,,,,64995,daily,04.20,한화,구원,,0.00,3,1,0,0,0,0
배재환,,,,,,,,,,64995,daily,04.22,LG,구원,세,0.00,3,1,0,0,0,0
배재환,,,,,,,,,,64995,daily,04.24,LG,구원,,13.50,4,2/3,1,0,1,0
배재환,,,,,,,,,,64995,daily,04.30,KIA,구원,,0.00,4,1,1,0,0,0
배재환,,,,,,,,,,64995,daily,05.02,롯데,구원,,0.00,2,2/3,0,0,0,0
배재환,,,,,,,,,,64995,daily,05.03,롯데,구원,,0.00,3,1,0,0,0,0
배재환,,,,,,,,,,64995,daily,05.04,롯데,구원,홀,0.00,4,1,1,0,0,0
배재환,,,,,,,,,,64995,daily,05.06,KT,구원,홀,13.50,5,2/3,2,0,1,0
배재환,,,,,,,,,,64995,daily,05.10,두산,구원,,0.00,6,2/3,1,0,2,0
배재환,,,,,,,,,,64995,daily,05.11,두산,구원,홀,0.00,3,1,0,0,0,0
배재환,,,,,,,,,,64995,daily,05.13,SSG,구원,패,108.00,6,1/3,3,0,2,0
배재환,,,,,,,,,,64995,daily,05.17,키움,구원,홀,0.00,3,2/3,0,0,1,0
배재환,,,,,,,,,,64995,daily,05.21,한화,구원,홀,0.00,5,1,1,0,1,0
배재환,,,,,,,,,,64995,daily,05.22,한화,구원,홀,0.00,3,1,1,0,0,0
배재환,,,,,,,,,,64995,daily,05.24,두산,구원,,0.00,3,1,0,0,0,0
배재환,,,,,,,,,,64995,daily,05.27,SSG,구원,,0.00,4,1,0,0,0,1
배재환,,,,,,,,,,64995,daily,05.31,한화,구원,,0.00,6,1 2/3,0,0,1,0
배재환,,,,,,,,,,64995,daily,06.01,한화,구원,홀,0.00,5,1 2/3,0,0,0,0
배재환,,,,,,,,,,64995,daily,06.04,LG,구원,홀,9.00,7,1,2,0,1,1
김태훈,2006년 10월 26일,188cm/88kg,,25 NC 2라운드 17순위,95,투수(우투우타),,3000만원,,55995,info,,,,,,,,,,,
김태훈,,,,,,,,,,55995,daily,05.15,SSG,구원,,0.00,5,1,0,0,0,0
김태훈,,,,,,,,,,55995,daily,05.20,한화,구원,,0.00,4,1,1,0,0,0
김태훈,,,,,,,,,,55995,daily,05.23,두산,구원,,0.00,5,1 1/3,0,0,1,0
김태훈,,,,,,,,,,55995,daily,05.25,두산,구원,,9.00,6,1,2,0,1,0
김태훈,,,,,,,,,,55995,daily,05.28,SSG,구원,,10.80,7,1 2/3,2,2,0,0
김태훈,,,,,,,,,,55995,daily,05.30,한화,구원,,0.00,5,1,1,0,0,1
김태훈,,,,,,,,,,55995,daily,06.01,한화,구원,,0.00,5,1,0,0,2,0
김태훈,,,,,,,,,,55995,daily,06.03,LG,구원,,13.50,7,2/3,2,0,2,0
이호성,2004년 08월 14일,184cm/87kg,,23 삼성 1라운드 8순위,1,투수(우투우타),,4000만원,,53455,info,,,,,,,,,,,
이호성,,,,,,,,,,53455,daily,03.22,키움,구원,,18.00,6,1,3,1,0,0
이호성,,,,,,,,,,53455,daily,03.25,NC,구원,,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,03.26,NC,구원,,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,04.03,KIA,구원,,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,04.05,한화,구원,,0.00,4,2/3,0,0,2,0
이호성,,,,,,,,,,53455,daily,04.06,한화,구원,,0.00,2,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,04.08,SSG,구원,홀,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,04.09,SSG,구원,패,18.00,7,1,2,0,2,0
이호성,,,,,,,,,,53455,daily,04.13,KT,구원,,-,2,0,1,0,1,0
이호성,,,,,,,,,,53455,daily,04.16,LG,구원,,27.00,10,1 2/3,1,1,4,0
이호성,,,,,,,,,,53455,daily,04.19,롯데,구원,승,9.00,5,1,2,0,0,0
이호성,,,,,,,,,,53455,daily,04.24,KIA,구원,,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,04.25,NC,구원,홀,13.50,3,2/3,1,0,0,0
이호성,,,,,,,,,,53455,daily,04.27,NC,구원,홀,18.00,4,1,1,0,0,1
이호성,,,,,,,,,,53455,daily,04.29,SSG,구원,승,0.00,3,2/3,0,0,1,0
이호성,,,,,,,,,,53455,daily,04.30,SSG,구원,,0.00,4,1 1/3,0,0,0,0
이호성,,,,,,,,,,53455,daily,05.02,두산,구원,승,0.00,4,1 1/3,1,0,0,0
이호성,,,,,,,,,,53455,daily,05.05,한화,구원,,0.00,2,2/3,0,0,0,0
이호성,,,,,,,,,,53455,daily,05.07,한화,구원,,40.50,5,2/3,1,0,2,0
이호성,,,,,,,,,,53455,daily,05.11,LG,구원,,0.00,4,1 1/3,0,0,0,0
이호성,,,,,,,,,,53455,daily,05.13,KT,구원,세,9.00,5,1,1,0,1,0
이호성,,,,,,,,,,53455,daily,05.17,롯데,구원,,0.00,5,1,2,0,0,0
이호성,,,,,,,,,,53455,daily,05.20,키움,구원,,9.00,6,1,2,0,1,0
이호성,,,,,,,,,,53455,daily,05.22,키움,구원,세,0.00,5,1,2,0,0,0
이호성,,,,,,,,,,53455,daily,05.24,KIA,구원,승,0.00,5,1 1/3,0,0,0,0
이호성,,,,,,,,,,53455,daily,05.25,KIA,구원,승,0.00,5,1,1,0,0,0
이호성,,,,,,,,,,53455,daily,05.29,롯데,구원,,0.00,4,1 1/3,0,0,0,0
이호성,,,,,,,,,,53455,daily,05.30,LG,구원,세,9.00,7,1,2,0,1,0
이호성,,,,,,,,,,53455,daily,06.01,LG,구원,세,0.00,3,1,0,0,0,0
이호성,,,,,,,,,,53455,daily,06.05,SSG,구원,세,0.00,8,2 1/3,1,0,0,0
원태인,2000년 04월 06일,183cm/92kg,,19 삼성 1차,18,투수(우투우타),,63000만원,,69446,info,,,,,,,,,,,
원태인,,,,,,,,,,69446,daily,03.29,두산,선발,,3.60,19,5,3,0,1,0
원태인,,,,,,,,,,69446,daily,04.04,한화,선발,승,0.00,23,7,2,0,0,0
원태인,,,,,,,,,,69446,daily,04.10,SSG,선발,,1.80,23,5,7,0,1,0
원태인,,,,,,,,,,69446,daily,04.17,LG,선발,승,1.50,25,6,5,0,1,1
원태인,,,,,,,,,,69446,daily,04.24,KIA,선발,승,3.00,24,6,5,2,1,0
원태인,,,,,,,,,,69446,daily,04.30,SSG,선발,,3.86,29,7,8,1,0,0
원태인,,,,,,,,,,69446,daily,05.06,한화,선발,패,4.50,26,6,7,0,1,0
원태인,,,,,,,,,,69446,daily,05.14,KT,선발,패,4.50,24,6,7,1,0,0
원태인,,,,,,,,,,69446,daily,05.20,키움,선발,,1.13,30,8,5,0,2,1
원태인,,,,,,,,,,69446,daily,05.25,KIA,선발,,1.50,23,6,5,1,0,0
원태인,,,,,,,,,,69446,daily,05.31,LG,선발,승,3.60,21,5,5,0,1,0
원태인,,,,,,,,,,69446,daily,06.06,NC,선발,승,3.86,26,7,9,1,0,0
김태훈,1992년 03월 02일,187cm/101kg,,12 넥센 9라운드 79순위,27,투수(우투우타),,24000만원,,62360,info,,,,,,,,,,,
김태훈,,,,,,,,,,62360,daily,03.23,키움,구원,홀,0.00,4,1,1,0,0,0
김태훈,,,,,,,,,,62360,daily,03.25,NC,구원,,9.00,5,1,2,0,0,0
김태훈,,,,,,,,,,62360,daily,03.27,NC,구원,,0.00,5,1 1/3,2,0,0,0
김태훈,,,,,,,,,,62360,daily,03.29,두산,구원,승,0.00,4,1 1/3,0,0,0,0
김태훈,,,,,,,,,,62360,daily,04.04,한화,구원,,0.00,4,1,0,0,0,0
김태훈,,,,,,,,,,62360,daily,04.05,한화,구원,홀,0.00,1,1/3,0,0,0,0
김태훈,,,,,,,,,,62360,daily,04.09,SSG,구원,,0.00,3,1,0,0,0,0
김태훈,,,,,,,,,,62360,daily,04.10,SSG,구원,,0.00,4,1,2,0,0,0
김태훈,,,,,,,,,,62360,daily,04.19,롯데,구원,,0.00,4,1,1,0,0,0
김태훈,,,,,,,,,,62360,daily,04.20,롯데,구원,,0.00,4,1,2,0,0,0
김태훈,,,,,,,,,,62360,daily,04.23,KIA,구원,,0.00,3,1,0,0,0,0
김태훈,,,,,,,,,,62360,daily,04.25,NC,구원,홀,0.00,4,2/3,2,0,0,0
김태훈,,,,,,,,,,62360,daily,04.27,NC,구원,,0.00,4,1,0,0,1,0
김태훈,,,,,,,,,,62360,daily,04.29,SSG,구원,홀,0.00,3,2/3,1,0,0,0
김태훈,,,,,,,,,,62360,daily,04.30,SSG,구원,,0.00,3,1,1,0,0,0
김태훈,,,,,,,,,,62360,daily,05.02,두산,구원,,0.00,3,2/3,0,0,1,0
김태훈,,,,,,,,,,62360,daily,05.07,한화,구원,,0.00,4,1 1/3,0,0,0,0
김태훈,,,,,,,,,,62360,daily,05.10,LG,구원,,0.00,6,1 2/3,0,0,1,0
김태훈,,,,,,,,,,62360,daily,05.11,LG,구원,패,13.50,6,1 1/3,2,0,0,0
김태훈,,,,,,,,,,62360,daily,05.14,KT,구원,,0.00,4,1,0,0,2,0
김태훈,,,,,,,,,,62360,daily,05.17,롯데,구원,,-,4,0,2,0,1,0
김태훈,,,,,,,,,,62360,daily,05.18,롯데,구원,,9.00,4,1,2,0,0,0
김태훈,,,,,,,,,,62360,daily,05.21,키움,구원,,0.00,3,1,0,0,0,0
김태훈,,,,,,,,,,62360,daily,05.23,KIA,구원,,0.00,5,1,1,0,1,0
김태훈,,,,,,,,,,62360,daily,05.24,KIA,구원,,5.40,6,1 2/3,1,1,0,0
김태훈,,,,,,,,,,62360,daily,05.27,롯데,구원,홀,0.00,3,1,1,0,0,0
김태훈,,,,,,,,,,62360,daily,05.29,롯데,구원,,0.00,5,1,1,0,1,0
김태훈,,,,,,,,,,62360,daily,05.31,LG,구원,홀,0.00,4,1,1,0,0,0
김태훈,,,,,,,,,,62360,daily,06.01,LG,구원,홀,0.00,3,1,0,0,0,0
김태훈,,,,,,,,,,62360,daily,06.05,SSG,구원,홀,0.00,5,1,0,0,2,0
